,Programme,Date (dd/mm/yy),Title ,Content description,Youtube Link,Backup Link,Added to Database,Unnamed: 7,Unnamed: 8,如果需要credits去upload，請TG搵我。,Unnamed: 10,id,sheet_entry,sheet_line
1314,演藝盛薈Arts On Air (2021),,,,https://www.rthk.hk/tv/dtt31/programme/artsonair2015/episode/724205,downloaded,,,,,,,True,1316
1315,演藝盛薈．音樂到會 - 90FILES,,,,"Playlist
https://www.youtube.com/watch?v=ZeRDFz_pKBs&list=PLuwJy35eAVaJJwWYY4FNp7r5YwZbqezkqq",https://ipfs.io/ipfs/QmcYwM2v3zvvnG21TiNgbrTq6K3XELmmoKV58mVWPkqFYW,,,,,,ZeRDFz_pKBs,True,1317
1316,,,,,,,,,,,,,True,1318
1317,2019區議會選舉論壇,2019-11-12,西貢區海晉、沙田區顯嘉、西貢區運亨,"2019區議會選舉論壇

西貢區海晉

沙田區顯嘉

西貢區運亨",https://podcast.rthk.hk/podcast/item.php?pid=1672&eid=147968&year=2019&lang=zh-CN,https://mega.nz/file/logFjSbR#xnPAzn8FiW_tXMdXkvkdf09QK0ei58gA7Bt7m95lSJk,,needs another back up,,,,,True,1319
1318,,,,,,,,,,,,,True,1320
1319,2015 雨傘一周年,22/09/2015,【一年之後】第一章：香港新論述,,https://app3.rthk.hk/special/pau/article.php?aid=1382,downloaded,,,,,,,True,1321
1320,2015 雨傘一周年,24/09/2015,【一年之後】第二章：學生運動何去何從?,,https://app3.rthk.hk/special/pau/article.php?aid=1387,downloaded,,,,,,,True,1322
1321,2015 雨傘一周年,25/09/2015,【一年之後】第三章：新專業團體成立，可有作為？ ,,https://app3.rthk.hk/special/pau/article.php?aid=1388,downloaded,,,,,,,True,1323
1322,2015 雨傘一周年,25/09/2015,【一年之後】第四章：傘後警民關係,,https://app3.rthk.hk/special/pau/article.php?aid=1391,downloaded,,,,,,,True,1324
1323,,,,,,,,,,,,,True,1325
1324,香港歷年大事回顧,05/04/1967,大事回顧 (Year Review)： Riot,"In 1967,  the riots called for massive strikes and organised demonstrations in Hong Kong. This is a report from ""Local Affairs"".",https://app4.rthk.hk/special/rthkmemory/details/major-events/58,downloaded,,,,,,,True,1326
1325,,,,,,,,,,,,,True,1327
1326,Governors (歷任港督),18/08/1992,Christopher Patten-By Invitation,"The Former Governor of Hong Kong Mr. Chris Patten talks to Richard Tsang about the importance of music in his life and his wide taste in music, including traditional jazz and opera.",https://app4.rthk.hk/special/rthkmemory/details/major-events/77,downloaded,,,,,,,True,1328
1327,Governors (歷任港督),11/01/1996,Christopher Patten-撫心自問,主持梁家永、張笑容在時事沙龍之撫心自問環節中，直播訪問港督彭定康，就有關居英權、越南船民、九號貨櫃碼頭之拍板、英國給予香港特區護照免簽證之安排、政改方案之前途、向首屆特區行政長官提供協助之型式、英國於香港光榮撤退之考慮、推行民主政制之反響等，發表其意見。,https://app4.rthk.hk/special/rthkmemory/details/major-events/78,downloaded,,,,,,,True,1329
1328,Governors (歷任港督),27/06/1997,Christopher Patten-Governor's phone-in 1,"Chris Patten was the last Governor of Hong Kong under British sovereignty. He oversaw its handover to the People's Republic of China in July 1997. On 27th June 1997, he was a guest on this RTHK programme, taking phone calls from the general public.",https://app4.rthk.hk/special/rthkmemory/details/major-events/276,downloaded,,,,,,,True,1330
1329,Governors (歷任港督),27/06/1997,Christopher Patten-Governor's phone-in 2,"Chris Patten was the last Governor of Hong Kong under British sovereignty. He oversaw its handover to the People's Republic of China in July 1997. On 27th June 1997, he was a guest on this RTHK programme, taking phone calls from the general public.",https://app4.rthk.hk/special/rthkmemory/details/major-events/275,downloaded,,,,,,,True,1331
1330,Governors (歷任港督),27/06/1997,Christopher Patten-Governor's phone-in 3,"Chris Patten was the last Governor of Hong Kong under British sovereignty. He oversaw its handover to the People's Republic of China in July 1997. On 27th June 1997, he was a guest on this RTHK programme, taking phone calls from the general public.",https://app4.rthk.hk/special/rthkmemory/details/major-events/277,downloaded,,,,,,,True,1332
1331,Governors (歷任港督),28/06/1997,Christopher Patten-Governor's Farewell Conversation Interview,"Rt. Hon. Christopher Francis PATTEN,who was the last Governor of British Hong Kong,gave his farewell conversation with us.",https://app4.rthk.hk/special/rthkmemory/details/major-events/79,downloaded,,,,,,,True,1333
1332,Governors (歷任港督),08/10/1997,Christopher Patten- Policy Address 1997,The first policy address of Hong Kong Special Administrative Region Government was delivered by the Chief Executive TUNG Chee-hwa.,https://app4.rthk.hk/special/rthkmemory/details/major-events/80,downloaded,,,,,,,True,1334
1333,,,,,,,,,,,,,True,1335
1334,,,,,,,,,,,,,True,1336
1335,,,,,,,,,,,,,True,1337
1336,山水搜記,29/02/2016,山水搜記： 第一集：馬蹄蟹,,https://www.youtube.com/watch?v=x1UJeuur4TY&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=13,https://mega.nz/file/SqgmhQ6J#iTaIWQpAOTcqRH31w45shBitTI4Aqu54mgHS1URClZk,,needs another back up,,https://ipfs.io/ipfs/QmPMCQAVEc3f5nKWAz9c15i4fgZWuGaF8U8YZQ6wzrxzKN?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%20%E7%AC%AC%E4%B8%80%E9%9B%86%EF%BC%9A%E9%A6%AC%E8%B9%84%E8%9F%B9.mp4, ,x1UJeuur4TY,True,1338
1337,山水搜記,27/01/2016,山水搜記： 第二集：本土開花植物,,https://www.youtube.com/watch?v=MWuVYOI8TmA&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=12,https://mega.nz/file/v7oWiIBI#qCSAtmDX0L-HMdk5rPgwOOJSOmmmMNEtasgSvLbXVQk,,needs another back up,,https://ipfs.io/ipfs/QmfEBEV6ay59gWUe85GhAwLaQLFcvXFrPBpUJr97dSqTqD?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E7%AC%AC%E4%BA%8C%E9%9B%86%EF%BC%9A%E6%9C%AC%E5%9C%9F%E9%96%8B%E8%8A%B1%E6%A4%8D%E7%89%A9.mp4, ,MWuVYOI8TmA,True,1339
1338,山水搜記,02/02/2016,山水搜記：第三集：岩石,,https://www.youtube.com/watch?v=mpZEa5KzNe8&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=11,https://mega.nz/file/TjwwAYoQ#2JKjnPBiEM9avqhi9CL-Swv5p_O6MqWrEAFAlz-dbBQ,,needs another back up,,https://ipfs.io/ipfs/QmUAYJPiX9A6yZWRK19C2bNnaZjx4qq6LEVBDurGB4WpuF?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E7%AC%AC%E4%B8%89%E9%9B%86%EF%BC%9A%E5%B2%A9%E7%9F%B3.mp4, ,mpZEa5KzNe8,True,1340
1339,山水搜記,09/02/2016,山水搜記：第四集：荔枝窩農地復耕,,https://www.youtube.com/watch?v=sXl-uKbv1A4&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=10,https://mega.nz/file/uz4iUC5Y#l3LbuCQf643Xqht9xy2_rQUmwTErJJ5Un8YIoyjkEWE,,needs another back up,,https://ipfs.io/ipfs/Qma2cKoASCqYXH3JKQFgTtYVvbEvE4Tq6uUNUJqwH9tznm?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E7%AC%AC%E5%9B%9B%E9%9B%86%EF%BC%9A%E8%8D%94%E6%9E%9D%E7%AA%A9%E8%BE%B2%E5%9C%B0%E5%BE%A9%E8%80%95.mp4, ,sXl-uKbv1A4,True,1341
1340,山水搜記,28/04/2016,山水搜記：第五集：菇菌,,https://www.youtube.com/watch?v=QhSYqry3qlY&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=9,https://mega.nz/file/7ywSxQpQ#3wt9Q01aGdECrSg79iy98Rl1rc3q8ZCrzJARb0opP0A,,needs another back up,,https://ipfs.io/ipfs/QmXrFAiuePsqbTayjKrAru6gFdCX3BDT9TYnmEDKeVqMxr?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E7%AC%AC%E4%BA%94%E9%9B%86%EF%BC%9A%E8%8F%87%E8%8F%8C.mp4, ,QhSYqry3qlY,True,1342
1341,山水搜記,22/02/2016,山水搜記：第六集：中華白海豚,,https://www.youtube.com/watch?v=DhmrGXLdI6U&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=8,https://mega.nz/file/qn5AxSaI#KmNOgL4WqrdD90FNYg_G-NhWZFxSuict8S2R5AZZ5Vc,,needs another back up,,https://ipfs.io/ipfs/QmZHVkZ7i8e1yBUinNYmCtiyVkxGZXYxvHsucFyHVpjQ3f?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E7%AC%AC%E5%85%AD%E9%9B%86%EF%BC%9A%E4%B8%AD%E8%8F%AF%E7%99%BD%E6%B5%B7%E8%B1%9A.mp4, ,DhmrGXLdI6U,True,1343
1342,山水搜記,29/02/2016,山水搜記 第七集：蜜蜂,,https://www.youtube.com/watch?v=McfmnIsJN-s&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=7,https://mega.nz/file/734CRQ4Q#7c0Y6ZBfzaJ_QWiLrdTawTUTR6VgfxWChQZhKtU9eRc,,needs another back up,,https://ipfs.io/ipfs/QmUomTGrXiMdcnTwGj9vn4SZNVWyUETZH772xsbt48NcaB?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%20%E7%AC%AC%E4%B8%83%E9%9B%86%EF%BC%9A%E8%9C%9C%E8%9C%82.mp4, ,McfmnIsJN-s,True,1344
1343,山水搜記,07/03/2016,山水搜記 第八集：古樹,,https://www.youtube.com/watch?v=25kqvqAWX3s&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=6,https://mega.nz/file/KqxWjQRZ#Q6TYlHzQh-bh80xCrsYugDZ_g1Gs1AwHOGceFGBoUkc,,needs another back up,,https://ipfs.io/ipfs/QmPSSfHtvKZd8sYqkB3qT2VgDPiDvbWyWzVynVzeL2iumy?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%20%E7%AC%AC%E5%85%AB%E9%9B%86%EF%BC%9A%E5%8F%A4%E6%A8%B9.mp4, ,25kqvqAWX3s,True,1345
1344,山水搜記,14/03/2016,山水搜記 第九集：海下,,https://www.youtube.com/watch?v=PPTYGkPr54s&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=5,https://mega.nz/file/S6hiGCLQ#uu9JSLuupsN3OF3FsNtWWG0Ukmmh5SKtMUL_AGJL3tM,,needs another back up,,https://ipfs.io/ipfs/QmeSxYHzsky1HyQ4mLY1GMZJnfLn2cpqWew4APTPDe1XPc?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%20%E7%AC%AC%E4%B9%9D%E9%9B%86%EF%BC%9A%E6%B5%B7%E4%B8%8B.mp4, ,PPTYGkPr54s,True,1346
1345,山水搜記,21/03/2016,山水搜記 第十集：濕地,,https://www.youtube.com/watch?v=ThrC2YQPTsQ&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=4,https://mega.nz/file/Xi4UVAIL#erAQO6VmeiDjKux_Q3nmwuH8mF0WNM0QgK91qnoM3pk,,needs another back up,,https://ipfs.io/ipfs/QmSKnNcbngChDXMC4PGJUaq75EgAvw1MyeNBzzPGFQfxM2?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%20%E7%AC%AC%E5%8D%81%E9%9B%86%EF%BC%9A%E6%BF%95%E5%9C%B0.mp4, ,ThrC2YQPTsQ,True,1347
1346,山水搜記,29/03/2016,山水搜記 第十一集：螢火蟲,,https://www.youtube.com/watch?v=5uPP-nFeNkY&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=3,https://mega.nz/file/vu4G2AyA#sCz8X_vBPBUWFS7FD-rhDflfdi39QpuW1zSOX6NAXBQ,,needs another back up,,https://ipfs.io/ipfs/QmbyBm9Bk121widZ8uC8S6MmhPu5ax7mCCRqyGgKRrmhrJ?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%20%E7%AC%AC%E5%8D%81%E4%B8%80%E9%9B%86%EF%BC%9A%E8%9E%A2%E7%81%AB%E8%9F%B2.mp4, ,5uPP-nFeNkY,True,1348
1347,山水搜記,04/04/2016,山水搜記 第十二集：河流,,https://www.youtube.com/watch?v=kXT5BeiX8P0&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=2,https://mega.nz/file/qzwRXShA#7XeqliswPwocn7MQ20iY8NSapW-Um0gaLRGrsDB6D5o,,needs another back up,,https://ipfs.io/ipfs/QmdhyotJhoJySkshSqnV7NFB6X11YLKBa1oTs2tANnYccL?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%20%E7%AC%AC%E5%8D%81%E4%BA%8C%E9%9B%86%EF%BC%9A%E6%B2%B3%E6%B5%81.mp4, ,kXT5BeiX8P0,True,1349
1348,山水搜記,12/04/2016,山水搜記 第十三集：龍虎山,,https://www.youtube.com/watch?v=5KTmc15nGok&list=PLuwJy35eAVaIkcvGxeQh7-gN_SNF5uxOZ&index=1,https://mega.nz/file/fyolkQBb#I3MizyR7HAcpVr_s7fNPk8LWkWgMAk8jFyBdlkpOB6o,,needs another back up,,https://ipfs.io/ipfs/Qmc17vyHqzBqYya6q3mdfGi86knnFE8FdqmRWNKsLXRsRk?filename=%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%EF%BC%9A%E5%B1%B1%E6%B0%B4%E6%90%9C%E8%A8%98%20%E7%AC%AC%E5%8D%81%E4%B8%89%E9%9B%86%EF%BC%9A%E9%BE%8D%E8%99%8E%E5%B1%B1.mp4, ,5KTmc15nGok,True,1350
1349,五夜講場---學人講經濟-2018,16/05/2018,土地大辯論,"政府正展開為期5個月對土地政策的諮詢，早前「香港2030+」指出本港有1,200公頃土地短缺，但亦有智庫表示其實數字應為9,000公頃，眾說紛紜。坊間熱烈討論保留粉嶺高爾夫球場，還是用來興建公屋。
究竟香港土地不足能否準確推算？當中涉及利益是否如外界推測值5億萬港元？如何開發土地可以達至雙贏或是三贏？荒廢或遭棄置的農地或工地稱之為棕地，又應該如何好好運用它們？
今集《學人講經濟》—土地大辯論，請來姚松炎博士和主持分享對土地運用的看法。姚博士被指曾說過：「增加土地不會影響樓價」，引來各方爭議，當中他的真正意思是甚麼？敬請留意。

主持：
阮穎嫻（香港大學經濟及工商管理學院助理講師）
渾水（財經專欄作者）
劉正（專欄作者）

嘉賓：
姚松炎（房產研究中心創辦人）",,https://odysee.com/@BackupForHK:6/econ03:9,,,,,,,True,1351
1350,五夜講場---學人講經濟-2018,06/06/2018,BB保你大,"生兒育女，是不少人生的重要一環，對孩子的教育更有可能會影響下一代的一生。以效益為上的經濟學家為何會生仔？是投資，是消費，目的是甚麼？又應該如何培育孩子成材？威逼利誘，是獎是罰？還是一定要嬴在起跑線，催谷孩子入名校就等於加入人生勝利組，從此一帆風順？
經濟學家或者會教壞人，這集《學人講經濟》— BB保你大，請來教育心理學家黃宇昆，與各位主持暢談生仔經。

主持：
阮穎嫻（香港大學經濟及工商管理學院助理講師）
黃健明（香港浸會大學工商管理學院經濟系講師）
劉正（專欄作者）

嘉賓：
黃宇昆（教育心理學家）",,https://odysee.com/@BackupForHK:6/econ01:5,,,,,,,True,1352
1351,五夜講場---學人講經濟-2018,20/06/2018,Blockchain幣唔幣,"早前比特幣價急升，令加密貨幣、區塊鏈、智能合約等成為熱話。有經濟學家和財金專家指加密貨幣毫無價值，是一場騙局，是十七世紀荷蘭鬱金香泡沫的翻版。有人指挖礦用電量大，得不償失；首次代幣發行ICO更是危機四伏。究竟經濟學家又會否認同？

今集《學人講經濟》——Blockchain幣唔幣請來專門研究區塊鏈及雲端技術應用李思聰和主持一起探討加密貨幣的本質、好壞、潛在價值和應用，與傳統貨幣的分別，以及如何看穿坊間用加密貨幣做工具的騙案。


主持：
阮穎嫻（香港大學經濟及工商管理學院助理講師）
黃健明（香港浸會大學工商管理學院經濟系講師）
劉正（專欄作者）

嘉賓：
李思聰（軟件公司合夥人）",,https://odysee.com/@BackupForHK:6/econ02:e,,,,,,,True,1353
1352,五夜講場---學人講經濟-2018,27/06/2018,左而不膠？,"香港是一個資本主義的社會，在右傾的氛圍下，有一班左翼人士逆流而上，包括今集《學人講經濟－左而不膠？》請來的大學講師譚蕙芸，和才子陶傑稱之為「左而不膠」、身穿美國品牌休閒鞋的朱凱廸議員。

在政治或經濟的層面上，「左翼」二字有不同的詮釋，不同地域亦有別。就香港而言，有人認為左翼人士經濟上支持勞工權益、財富要再分配；也有人認為他們主張大愛包容、幫助新移民、關注環保、女權、LGBT權益，爭取普選權等等。究竟甚麼是「左」，甚麼則是「左膠」？左翼人士又是否一定要像一個苦行僧？如何宣揚左翼理念才最有效？敬請留意今集內容。

主持：
阮穎嫻（香港大學經濟及工商管理學院助理講師）
劉正（專欄作者）

嘉賓：
朱凱廸（立法會議員）
譚蕙芸（香港中文大學新聞與傳播學院講師）",,https://odysee.com/@BackupForHK:6/econ05:a,,,,,,,True,1354
1353,五夜講場---學人講經濟-2018,18/07/2018,去非洲掘金,"有商機的地方就有香港人，遠至非洲都大有人在，而且聽說相當吸引。不少人以為非洲只有酷熱天氣，殊不知東非肯亞首都奈洛比居然是溫度、濕度宜人。非洲地大機會多，手機支付、共享電單車經濟樣樣齊；甚至連一帶一路的尾站都劍指非洲。以上資訊由今集《學人講經濟》—去非洲掘金嘉賓杜子中提供，他會與一眾主持探討非洲的吸引力、經濟展望，以及種種創業機會、會遇到的難題和小貼士，教你如何贏在非洲線。

主持：
阮穎嫻（香港大學經濟及工商管理學院助理講師）
蔡子熙（工商管理碩士）
倪敏慧（財經專欄作者）

嘉賓：
杜子中（企業家）",,https://odysee.com/@BackupForHK:6/econ04:b,,,,,,,True,1355
1354,五夜講場---學人講經濟-2018,11/04/2018,你其實唔理性,"傳統經濟學假設人人理性，而作出理性推斷，但人和電腦機器始終有分別，經濟學又如何解釋人類非理性的行為？今集《學人講經濟》—你其實唔理性，請來行為經濟學家周恩誌博士來解釋：甚麼是行為經濟學？
節目中嘉賓及主持會以行為經濟學的角度分析社會多個問題，包括：社會經濟和人們的快樂關係、香港人應該如何投資分配強積金，才能長期跑贏定期存款。敬請留意。

主持：
阮穎嫻（香港大學經濟及工商管理學院助理講師）
黃健明（香港浸會大學工商管理學院經濟系講師）
渾水（財經專欄作者）
劉正（專欄作者）

嘉賓：
周恩誌（香港中文大學經濟系講師）",,https://odysee.com/@BackupForHK:6/econ07:0,,,,,,,True,1356
